Paper ID,Title,Authors
4440,CA-SSL: Class-Agnostic Semi-Supervised Learning for Detection and Segmentation,Lu Qi; Jason Kuen; Zhe Lin; Jiuxiang Gu; Fengyun Rao; Dian Li; Weidong Guo; Zhen Wen; Ming-Hsuan Yang; Jiaya Jia
4983,Domain Invariant Masked Autoencoders for Self-Supervised Learning from Multi-Domains,Haiyang Yang; Shixiang Tang; Meilin Chen; Yizhou Wang; Feng Zhu; Lei Bai; Rui Zhao; Wanli Ouyang
5156,Coarse-to-Fine Incremental Few-Shot Learning,Xiang Xiang; Yuwen Tan; Qian Wan; Jing Ma; Alan Yuille; Gregory D. Hager
5157,Learning Unbiased Transferability for Domain Adaptation by Uncertainty Modeling,Jian Hu; Haowen Zhong; Fei Yang; Shaogang Gong; Guile Wu; Junchi Yan
6009,Stochastic Consensus: Enhancing Semi-Supervised Learning with Consistency of Stochastic Classifiers,Hui Tang; Lin Sun; Kui Jia
6455,DiffuseMorph: Unsupervised Deformable Image Registration Using Diffusion Model,Boah Kim; Inhwa Han; Jong Chul Ye
6562,Semi-Leak: Membership Inference Attacks against Semi-Supervised Learning,Xinlei He; Hongbin Liu; Neil Zhenqiang Gong; Yang Zhang
6665,OpenLDN: Learning to Discover Novel Classes for Open-World Semi-Supervised Learning,Mamshad Nayeem Rizve; Navid Kardan; Salman Khan; Fahad Shahbaz Khan; Mubarak Shah
7167,Unsupervised Few-Shot Image Classification by Learning Features into Clustering Space,Shuo Li; Fang Liu; Zehua Hao; Kaibo Zhao; Licheng Jiao
8063,PseudoAugment: Learning to Use Unlabeled Data for Data Augmentation in Point Clouds,Zhaoqi Leng; Shuyang Cheng; Benjamin Caine; Weiyue Wang; Xiao Zhang; Jonathon Shlens; Mingxing Tan; Dragomir Anguelov
460,MVSTER: Epipolar Transformer for Efficient Multi-View Stereo,Xiaofeng Wang; Zheng Zhu; Guan Huang; Fangbo Qin; Yun Ye; Yijia He; Xu Chi; Xingang Wang
671,KD-MVS: Knowledge Distillation Based Self-Supervised Learning for Multi-View Stereo,Yikang Ding; Qingtian Zhu; Xiangyue Liu; Wentao Yuan; Haotian Zhang; Chi Zhang
1039,SALVe: Semantic Alignment Verification for Floorplan Reconstruction from Sparse Panoramas,John Lambert; Yuguang Li; Ivaylo Boyadzhiev; Lambert Wixson; Manjunath Narayana; Will Hutchcroft; James Hays; Frank Dellaert; Sing Bing Kang
1757,NDF: Neural Deformable Fields for Dynamic Human Modelling,Ruiqi Zhang; Jie Chen
1810,NeXT: Towards High Quality Neural Radiance Fields via Multi-Skip Transformer,Yunxiao Wang; Yanjie Li; Peidong Liu; Tao Dai; Shu-Tao Xia
2170,Decomposing the Tangent of Occluding Boundaries according to Curvatures and Torsions,Huizong Yang; Anthony Yezzi
2234,NeuRIS: Neural Reconstruction of Indoor Scenes Using Normal Priors,Jiepeng Wang; Peng Wang; Xiaoxiao Long; Christian Theobalt; Taku Komura; Lingjie Liu; Wenping Wang
2369,Improving RGB-D Point Cloud Registration by Learning Multi-Scale Local Linear Transformation,Ziming Wang; Xiaoliang Huo; Zhenghao Chen; Jing Zhang; Lu Sheng; Dong Xu
2511,Real-Time Neural Character Rendering with Pose-Guided Multiplane Images,Hao Ouyang; Bo Zhang; Pan Zhang; Hao Yang; Jiaolong Yang; Dong Chen; Qifeng Chen; Fang Wen
2516,SparseNeuS: Fast Generalizable Neural Surface Reconstruction from Sparse Views,Xiaoxiao Long; Cheng Lin; Peng Wang; Taku Komura; Wenping Wang
2584,Disentangling Object Motion and Occlusion for Unsupervised Multi-Frame Monocular Depth,Ziyue Feng; Liang Yang; Longlong Jing; Haiyan Wang; YingLi Tian; Bing Li
3378,Gen6D: Generalizable Model-Free 6-DoF Object Pose Estimation from RGB Images,Yuan Liu; Yilin Wen; Sida Peng; Cheng Lin; Xiaoxiao Long; Taku Komura; Wenping Wang
3474,Latency-Aware Collaborative Perception,Zixing Lei; Shunli Ren; Yue Hu; Wenjun Zhang; Siheng Chen
3555,TensoRF: Tensorial Radiance Fields,Anpei Chen; Zexiang Xu; Andreas Geiger; Jingyi Yu; Hao Su
3794,EASNet: Searching Elastic and Accurate Network Architecture for Stereo Matching,Qiang Wang; Shaohuai Shi; Kaiyong Zhao; Xiaowen Chu
4130,Selection and Cross Similarity for Event-Image Deep Stereo,Hoonhee Cho; Kuk-Jin Yoon
4658,CIRCLE: Convolutional Implicit Reconstruction and Completion for Large-Scale Indoor Scene,Hao-Xiang Chen; Jiahui Huang; Tai-Jiang Mu; Shi-Min Hu
4715,ParticleSfM: Exploiting Dense Point Trajectories for Localizing Moving Cameras in the Wild,Wang Zhao; Shaohui Liu; Hengkai Guo; Wenping Wang; Yong-Jin Liu
5330,CoVisPose: Co-Visibility Pose Transformer for Wide-Baseline Relative Pose Estimation in 360° Indoor Panoramas,Will Hutchcroft; Yuguang Li; Ivaylo Boyadzhiev; Zhiqiang Wan; Haiyan Wang; Sing Bing Kang
5419,GraphFit: Learning Multi-Scale Graph-Convolutional Representation for Point Cloud Normal Estimation,Keqiang Li; Mingyang Zhao; Huaiyu Wu; Dong-Ming Yan; Zhen Shen; Fei-Yue Wang; Gang Xiong
5542,Point Scene Understanding via Disentangled Instance Mesh Reconstruction,Jiaxiang Tang; Xiaokang Chen; Jingbo Wang; Gang Zeng
5771,Structure and Motion from Casual Videos,Zhoutong Zhang; Forrester Cole; Zhengqi Li; Noah Snavely; Michael Rubinstein; William T. Freeman
6129,GraphCSPN: Geometry-Aware Depth Completion via Dynamic GCNs,Xin Liu; Xiaofei Shao; Bo Wang; Yali Li; Shengjin Wang
6884,MODE: Multi-View Omnidirectional Depth Estimation with 360° Cameras,Ming Li; Xueqian Jin; Xuejiao Hu; Jingzhao Dai; Sidan Du; Yang Li
7175,ActiveNeRF: Learning Where to See with Uncertainty Estimation,Xuran Pan; Zihang Lai; Shiji Song; Gao Huang
101,Class-Incremental Novel Class Discovery,Subhankar Roy; Mingxuan Liu; Zhun Zhong; Nicu Sebe; Elisa Ricci
249,Unknown-Oriented Learning for Open Set Domain Adaptation,Jie Liu; Xiaoqing Guo; Yixuan Yuan
268,Prototype-Guided Continual Adaptation for Class-Incremental Unsupervised Domain Adaptation,Hongbin Lin; Yifan Zhang; Zhen Qiu; Shuaicheng Niu; Chuang Gan; Yanxia Liu; Mingkui Tan
303,DecoupleNet: Decoupled Network for Domain Adaptive Semantic Segmentation,Xin Lai; Zhuotao Tian; Xiaogang Xu; Yingcong Chen; Shu Liu; Hengshuang Zhao; Liwei Wang; Jiaya Jia
642,Class-Agnostic Object Counting Robust to Intraclass Diversity,Shenjian Gong; Shanshan Zhang; Jian Yang; Dengxin Dai; Bernt Schiele
721,Burn after Reading: Online Adaptation for Cross-Domain Streaming Data,Luyu Yang; Mingfei Gao; Zeyuan Chen; Ran Xu; Abhinav Shrivastava; Chetan Ramaiah
776,Mind the Gap in Distilling StyleGANs,Guodong Xu; Yuenan Hou; Ziwei Liu; Chen Change Loy
1165,RegionCL: Exploring Contrastive Region Pairs for Self-Supervised Representation Learning,Yufei Xu; Qiming Zhang; Jing Zhang; Dacheng Tao
1243,Long-Tailed Class Incremental Learning,Xialei Liu; Yu-Song Hu; Xu-Sheng Cao; Andrew D. Bagdanov; Ke Li; Ming-Ming Cheng
1819,Adversarial Partial Domain Adaptation by Cycle Inconsistency,Kun-Yu Lin; Jiaming Zhou; Yukun Qiu; Wei-Shi Zheng
2872,Prior Knowledge Guided Unsupervised Domain Adaptation,Tao Sun; Cheng Lu; Haibin Ling
3661,AcroFOD: An Adaptive Method for Cross-Domain Few-Shot Object Detection,Yipeng Gao; Lingxiao Yang; Yunmu Huang; Song Xie; Shiyong Li; Wei-Shi Zheng
4534,Quasi-Balanced Self-Training on Noise-Aware Synthesis of Object Point Clouds for Closing Domain Gap,Yongwei Chen; Zihao Wang; Longkun Zou; Ke Chen; Kui Jia
4962,Interpretable Open-Set Domain Adaptation via Angular Margin Separation,Xinhao Li; Jingjing Li; Zhekai Du; Lei Zhu; Wen Li
4992,Prototypical Contrast Adaptation for Domain Adaptive Semantic Segmentation,Zhengkai Jiang; Yuxi Li; Ceyuan Yang; Peng Gao; Yabiao Wang; Ying Tai; Chengjie Wang
5049,RBC: Rectifying the Biased Context in Continual Semantic Segmentation,Hanbin Zhao; Fengyu Yang; Xinghe Fu; Xi Li
5076,Factorizing Knowledge in Neural Networks,Xingyi Yang; Jingwen Ye; Xinchao Wang
5922,BMD: A General Class-Balanced Multicentric Dynamic Prototype Strategy for Source-Free Domain Adaptation,Sanqing Qu; Guang Chen; Jing Zhang; Zhijun Li; Wei He; Dacheng Tao
6123,Generalized Brain Image Synthesis with Transferable Convolutional Sparse Coding Networks,Yawen Huang; Feng Zheng; Xu Sun; Yuexiang Li; Ling Shao; Yefeng Zheng
6247,Incomplete Multi-View Domain Adaptation via Channel Enhancement and Knowledge Transfer,Haifeng Xia; Pu Wang; Zhengming Ding
6323,DistPro: Searching a Fast Knowledge Distillation Process via Meta Optimization,Xueqing Deng; Dawei Sun; Shawn Newsam; Peng Wang
6380,ML-BPM: Multi-Teacher Learning with Bidirectional Photometric Mixing for Open Compound Domain Adaptation in Semantic Segmentation,Fei Pan; Sungsu Hur; Seokju Lee; Junsik Kim; In So Kweon
6615,Personalized Education: Blind Knowledge Distillation,Xiang Deng; Jian Zheng; Zhongfei Zhang
6972,Not All Models Are Equal: Predicting Model Transferability in a Self-Challenging Fisher Space,Wenqi Shao; Xun Zhao; Yixiao Ge; Zhaoyang Zhang; Lei Yang; Xiaogang Wang; Ying Shan; Ping Luo
7710,Attention Diversification for Domain Generalization,Rang Meng; Xianfeng Li; Weijie Chen; Shicai Yang; Jie Song; Xinchao Wang; Lei Zhang; Mingli Song; Di Xie; Shiliang Pu
7785,ESS: Learning Event-Based Semantic Segmentation from Still Images,Zhaoning Sun; Nico Messikommer; Daniel Gehrig; Davide Scaramuzza
433,An Efficient Spatio-Temporal Pyramid Transformer for Action Detection,Yuetian Weng; Zizheng Pan; Mingfei Han; Xiaojun Chang; Bohan Zhuang
609,Human Trajectory Prediction via Neural Social Physics,Jiangbei Yue; Dinesh Manocha; He Wang
629,Towards Open Set Video Anomaly Detection,Yuansheng Zhu; Wentao Bao; Qi Yu
785,Joint-Modal Label Denoising for Weakly-Supervised Audio-Visual Video Parsing,Haoyue Cheng; Zhaoyang Liu; Hang Zhou; Chen Qian; Wayne Wu; Limin Wang
945,Adaptive Face Forgery Detection in Cross Domain,Luchuan Song; Zheng Fang; Xiaodan Li; Xiaoyi Dong; Zhenchao Jin; Yuefeng Chen; Siwei Lyu
1084,TALLFormer: Temporal Action Localization with a Long-Memory Transformer,Feng Cheng; Gedas Bertasius
1412,Mining Relations among Cross-Frame Affinities for Video Semantic Segmentation,Guolei Sun; Yun Liu; Hao Tang; Ajad Chhatkuli; Le Zhang; Luc Van Gool
1544,Rethinking Learning Approaches for Long-Term Action Anticipation,Megha Nawhal; Akash Abdu Jyothi; Greg Mori
1676,Hierarchical Feature Alignment Network for Unsupervised Video Object Segmentation,Gensheng Pei; Fumin Shen; Yazhou Yao; Guo-Sen Xie; Zhenmin Tang; Jinhui Tang
1853,PAC-Net: Highlight Your Video via History Preference Modeling,Hang Wang; Penghao Zhou; Chong Zhou; Zhao Zhang; Xing Sun
2307,A Sliding Window Scheme for Online Temporal Action Localization,Young Hwi Kim; Hyolim Kang; Seon Joo Kim
2327,ERA: Expert Retrieval and Assembly for Early Action Prediction,Lin Geng Foo; Tianjiao Li; Hossein Rahmani; Qiuhong Ke; Jun Liu
2652,NSNet: Non-Saliency Suppression Sampler for Efficient Video Recognition,Boyang Xia; Wenhao Wu; Haoran Wang; Rui Su; Dongliang He; Haosen Yang; Xiaoran Fan; Wanli Ouyang
2818,Video Activity Localisation with Uncertainties in Temporal Boundary,Jiabo Huang; Hailin Jin; Shaogang Gong; Yang Liu
3101,Temporal Saliency Query Network for Efficient Video Recognition,Boyang Xia; Zhihao Wang; Wenhao Wu; Haoran Wang; Jungong Han
3837,Efficient Video Transformers with Spatial-Temporal Token Selection,Junke Wang; Xitong Yang; Hengduo Li; Li Liu; Zuxuan Wu; Yu-Gang Jiang
4136,Long Movie Clip Classification with State-Space Video Models,Md Mohaiminul Islam; Gedas Bertasius
4310,Prompting Visual-Language Models for Efficient Video Understanding,Chen Ju; Tengda Han; Kunhao Zheng; Ya Zhang; Weidi Xie
4416,Asymmetric Relation Consistency Reasoning for Video Relation Grounding,Huan Li; Ping Wei; Jiapeng Li; Zeyu Ma; Jiahui Shang; Nanning Zheng
5207,MorphMLP: An Efficient MLP-Like Backbone for Spatial-Temporal Representation Learning,David Junhao Zhang; Kunchang Li; Yali Wang; Yunpeng Chen; Shashwat Chandra; Yu Qiao; Luoqi Liu; Mike Zheng Shou
5463,E-NeRV: Expedite Neural Video Representation with Disentangled Spatial-Temporal Context,Zizhang Li; Mengmeng Wang; Huaijin Pi; Kechun Xu; Jianbiao Mei; Yong Liu
6182,Deep 360° Optical Flow Estimation Based on Multi-Projection Fusion,Yiheng Li; Connelly Barnes; Kun Huang; Fang-Lue Zhang
6599,Learning Long-Term Spatial-Temporal Graphs for Active Speaker Detection,Kyle Min; Sourya Roy; Subarna Tripathi; Tanaya Guha; Somdeb Majumdar
7562,Motion Sensitive Contrastive Learning for Self-Supervised Video Representation,Jingcheng Ni; Nan Zhou; Jie Qin; Qian Wu; Junqi Liu; Boxun Li; Di Huang
7756,Dynamic Temporal Filtering In Video Models,Fuchen Long; Zhaofan Qiu; Yingwei Pan; Ting Yao; Chong-Wah Ngo; Tao Mei
154,Tip-Adapter: Training-Free Adaption of CLIP for Few-Shot Classification,Renrui Zhang; Wei Zhang; Rongyao Fang; Peng Gao; Kunchang Li; Jifeng Dai; Yu Qiao; Hongsheng Li
160,Temporal Lift Pooling for Continuous Sign Language Recognition,Lianyu Hu; Liqing Gao; Zekang Liu; Wei Feng
167,MORE: Multi-Order RElation Mining for Dense Captioning in 3D Scenes,Yang Jiao; Shaoxiang Chen; Zequn Jie; Jingjing Chen; Lin Ma; Yu-Gang Jiang
283,SiRi: A Simple Selective Retraining Mechanism for Transformer-Based Visual Grounding,Mengxue Qu; Yu Wu; Wu Liu; Qiqi Gong; Xiaodan Liang; Olga Russakovsky; Yao Zhao; Yunchao Wei
1159,MILES: Visual BERT Pre-training with Injected Language Semantics for Video-Text Retrieval,Yuying Ge; Yixiao Ge; Xihui Liu; Jinpeng Wang; Jianping Wu; Ying Shan; Xiaohu Qie; Ping Luo
1214,"GEB+: A Benchmark for Generic Event Boundary Captioning, Grounding and Retrieval",Yuxuan Wang; Difei Gao; Licheng Yu; Weixian Lei; Matt Feiszli; Mike Zheng Shou
1479,A Simple and Robust Correlation Filtering Method for Text-Based Person Search,Wei Suo; Mengyang Sun; Kai Niu; Yiqi Gao; Peng Wang; Yanning Zhang; Qi Wu
1894,Trace Controlled Text to Image Generation,Kun Yan; Lei Ji; Chenfei Wu; Jianmin Bao; Ming Zhou; Nan Duan; Shuai Ma
2237,Rethinking Data Augmentation for Robust Visual Question Answering,Long Chen; Yuhang Zheng; Jun Xiao
2242,Explicit Image Caption Editing,Zhen Wang; Long Chen; Wenbo Ma; Guangxing Han; Yulei Niu; Jian Shao; Jun Xiao
2488,Can Shuffling Video Benefit Temporal Bias Problem: A Novel Training Framework for Temporal Grounding,Jiachang Hao; Haifeng Sun; Pengfei Ren; Jingyu Wang; Qi Qi; Jianxin Liao
2605,GRIT: Faster and Better Image Captioning Transformer Using Dual Visual Features,Van-Quang Nguyen; Masanori Suganuma; Takayuki Okatani
2948,Spatial and Visual Perspective-Taking via View Rotation and Relation Reasoning for Embodied Reference Understanding,Cheng Shi; Sibei Yang
3302,Contrastive Vision-Language Pre-training with Limited Resources,Quan Cui; Boyan Zhou; Yu Guo; Weidong Yin; Hao Wu; Osamu Yoshie; Yubo Chen
3305,Learning Linguistic Association towards Efficient Text-Video Retrieval,Sheng Fang; Shuhui Wang; Junbao Zhuo; Xinzhe Han; Qingming Huang
3834,Switch-BERT: Learning to Model Multimodal Interactions by Switching Attention and Input,Qingpei Guo; Kaisheng Yao; Wei Chu
4195,Word-Level Fine-Grained Story Visualization,Bowen Li
4243,Unifying Event Detection and Captioning as Sequence Generation via Pre-training,Qi Zhang; Yuqing Song; Qin Jin
4411,Fine-Grained Visual Entailment,Christopher Thomas; Yipeng Zhang; Shih-Fu Chang
4826,New Datasets and Models for Contextual Reasoning in Visual Dialog,Yifeng Zhang; Ming Jiang; Qi Zhao
5044,AssistQ: Affordance-Centric Question-Driven Task Completion for Egocentric Assistant,Benita Wong; Joya Chen; You Wu; Stan Weixian Lei; Dongxing Mao; Difei Gao; Mike Zheng Shou
5240,Scaling Open-Vocabulary Image Segmentation with Image-Level Labels,Golnaz Ghiasi; Xiuye Gu; Yin Cui; Tsung-Yi Lin
5685,TISE: Bag of Metrics for Text-to-Image Synthesis Evaluation,Tan M. Dinh; Rang Nguyen; Binh-Son Hua
5739,SemAug: Semantically Meaningful Image Augmentations for Object Detection through Language Grounding,Morgan Heisler; Amin Banitalebi-Dehkordi; Yong Zhang
5859,Referring Object Manipulation of Natural Images with Conditional Classifier-Free Guidance,Myungsub Choi
6298,FedVLN: Privacy-Preserving Federated Vision-and-Language Navigation,Kaiwen Zhou; Xin Eric Wang
6460,CODER: Coupled Diversity-Sensitive Momentum Contrastive Learning for Image-Text Retrieval,Haoran Wang; Dongliang He; Wenhao Wu; Boyang Xia; Min Yang; Fu Li; Yunlong Yu; Zhong Ji; Errui Ding; Jingdong Wang
6627,Language-Driven Artistic Style Transfer,Tsu-Jui Fu; Xin Eric Wang; William Yang Wang
7016,Single-Stream Multi-level Alignment for Vision-Language Pretraining,Zaid Khan; Vijay Kumar B G; Xiang Yu; Samuel Schulter; Manmohan Chandraker; Yun Fu
7050,Most and Least Retrievable Images in Visual-Language Query Systems,Liuwan Zhu; Rui Ning; Jiang Li; Chunsheng Xin; Hongyi Wu
7351,Sports Video Analysis on Large-Scale Data,Dekun Wu; He Zhao; Xingce Bao; Richard P. Wildes
8009,StoryDALL-E: Adapting Pretrained Text-to-Image Transformers for Story Continuation,Adyasha Maharana; Darryl Hannan; Mohit Bansal
784,End-to-End Active Speaker Detection,Juan León Alcázar; Moritz Cordes; Chen Zhao; Bernard Ghanem
1181,Emotion Recognition for Multiple Context Awareness,Dingkang Yang; Shuai Huang; Shunli Wang; Yang Liu; Peng Zhai; Liuzhen Su; Mingcheng Li; Lihua Zhang
1366,Adaptive Fine-Grained Sketch-Based Image Retrieval,Ayan Kumar Bhunia; Aneeshan Sain; Parth Hiren Shah; Animesh Gupta; Pinaki Nath Chowdhury; Tao Xiang; Yi-Zhe Song
2633,Uncertainty-Aware Multi-modal Learning via Cross-Modal Random Network Prediction,Hu Wang; Jianpeng Zhang; Yuanhong Chen; Congbo Ma; Jodie Avery; Louise Hull; Gustavo Carneiro
4090,Localizing Visual Sounds the Easy Way,Shentong Mo; Pedro Morgado
4828,Remote Respiration Monitoring of Moving Person Using Radio Signals,Jae-Ho Choi; Ki-Bong Kang; Kyung-Tae Kim
5310,PACS: A Dataset for Physical Audiovisual Commonsense Reasoning,Samuel Yu; Peter Wu; Paul Pu Liang; Ruslan Salakhutdinov; Louis-Philippe Morency
7368,Audio—Visual Segmentation,Jinxing Zhou; Jianyuan Wang; Jiayi Zhang; Weixuan Sun; Jing Zhang; Stan Birchfield; Dan Guo; Lingpeng Kong; Meng Wang; Yiran Zhong
1512,GAMa: Cross-view Video Geo-localization,Shruti Vyas; Chen Chen; Mubarak Shah
1698,Geometric Representation Learning for Document Image Rectification,Hao Feng; Wengang Zhou; Jiajun Deng; Yuechen Wang; Houqiang Li
1870,S2-VER: Semi-Supervised Visual Emotion Recognition,Guoli Jia; Jufeng Yang
1954,Image Coding for Machines with Omnipotent Feature Learning,Ruoyu Feng; Xin Jin; Zongyu Guo; Runsen Feng; Yixin Gao; Tianyu He; Zhizheng Zhang; Simeng Sun; Zhibo Chen
2087,"Fashionformer: A Simple, Effective and Unified Baseline for Human Fashion Segmentation and Recognition",Shilin Xu; Xiangtai Li; Jingbo Wang; Guangliang Cheng; Yunhai Tong; Dacheng Tao
4145,Relationship Spatialization for Depth Estimation,Xiaoyu Xu; Jiayan Qiu; Xinchao Wang; Zhou Wang
4366,MegBA: A GPU-Based Distributed Library for Large-Scale Bundle Adjustment,Jie Ren; Wenteng Liang; Ran Yan; Luo Mai; Shiwen Liu; Xiao Liu
5544,An Efficient Person Clustering Algorithm for Open Checkout-Free Groceries,Junde Wu; Yu Zhang; Rao Fu; Yuanpei Liu; Jing Gao
5764,Actor-Centered Representations for Action Localization in Streaming Videos,Sathyanarayanan Aakur; Sudeep Sarkar
5787,Bandwidth-Aware Adaptive Codec for DNN Inference Offloading in IoT,Xiufeng Xie; Ning Zhou; Wentao Zhu; Ji Liu
6056,Responsive Listening Head Generation: A Benchmark Dataset and Baseline,Mohan Zhou; Yalong Bai; Wei Zhang; Ting Yao; Tiejun Zhao; Tao Mei
6076,"Towards Scale-Aware, Robust, and Generalizable Unsupervised Monocular Depth Estimation by Integrating IMU Motion Dynamics",Sen Zhang; Jing Zhang; Dacheng Tao
6551,Addressing Heterogeneity in Federated Learning via Distributional Transformation,Haolin Yuan; Bo Hui; Yuchen Yang; Philippe Burlina; Neil Zhenqiang Gong; Yinzhi Cao
6867,Where in the World Is This Image? Transformer-Based Geo-Localization in the Wild,Shraman Pramanick; Ewa M. Nowara; Joshua Gleason; Carlos D. Castillo; Rama Chellappa
